time_ns,Q
2.395000000000000018e+00,8.146458061712299470e-01
2.395999999999999908e+00,7.972620599739244085e-01
2.396999999999999797e+00,8.026944806605823546e-01
2.398000000000000131e+00,7.966101694915254106e-01
2.399000000000000021e+00,8.148631029986962426e-01
2.399999999999999911e+00,7.955236853541938213e-01
2.400999999999999801e+00,7.905258583224684665e-01
2.402000000000000135e+00,7.985658409387222934e-01
2.403000000000000025e+00,7.979139504563232954e-01
2.403999999999999915e+00,8.072577140373750071e-01
2.404999999999999805e+00,7.948717948717948234e-01
2.406000000000000139e+00,7.963928726640591149e-01
2.407000000000000028e+00,8.003042155584528805e-01
2.407999999999999918e+00,7.894393741851368773e-01
2.408999999999999808e+00,7.807475010864841636e-01
2.410000000000000142e+00,7.863972186006084053e-01
2.411000000000000032e+00,8.118209474141677706e-01
2.411999999999999922e+00,8.076923076923077094e-01
2.412999999999999812e+00,7.979139504563232954e-01
2.414000000000000146e+00,8.079096045197740050e-01
2.415000000000000036e+00,7.983485441112559977e-01
2.415999999999999925e+00,7.976966536288569998e-01
2.416999999999999815e+00,8.053020425901782353e-01
2.418000000000000149e+00,8.076923076923077094e-01
2.419000000000000039e+00,8.096479791395045922e-01
2.419999999999999929e+00,8.039982616253802394e-01
2.420999999999999819e+00,8.209474141677531867e-01
2.422000000000000153e+00,8.092133854845718899e-01
2.423000000000000043e+00,7.896566710126031730e-01
2.423999999999999932e+00,8.024771838331160589e-01
2.424999999999999822e+00,8.070404172099087114e-01
2.426000000000000156e+00,7.824858757062146397e-01
2.427000000000000046e+00,8.092133854845718899e-01
2.427999999999999936e+00,8.016079965232507654e-01
2.428999999999999826e+00,8.048674489352455330e-01
2.430000000000000160e+00,7.903085614950021709e-01
2.431000000000000050e+00,7.972620599739244085e-01
2.431999999999999940e+00,7.863972186006084053e-01
2.432999999999999829e+00,7.942199043893959365e-01
2.434000000000000163e+00,8.063885267275098245e-01
2.435000000000000053e+00,8.161668839634941275e-01
2.435999999999999943e+00,8.118209474141677706e-01
2.436999999999999833e+00,8.083441981747065963e-01
2.438000000000000167e+00,7.966101694915254106e-01
2.439000000000000057e+00,8.016079965232507654e-01
2.439999999999999947e+00,7.913950456323337601e-01
2.440999999999999837e+00,7.818339852238157528e-01
2.442000000000000171e+00,7.907431551499347622e-01
2.443000000000000060e+00,7.946544980443285278e-01
2.443999999999999950e+00,7.885701868752715837e-01
2.444999999999999840e+00,7.940026075619296408e-01
2.446000000000000174e+00,7.924815297696653493e-01
2.447000000000000064e+00,8.009561060408517674e-01
2.447999999999999954e+00,7.926988265971316450e-01
2.448999999999999844e+00,7.840069534984789312e-01
2.450000000000000178e+00,7.903085614950021709e-01
2.451000000000000068e+00,7.911777488048674645e-01
2.451999999999999957e+00,7.874837027379399945e-01
2.452999999999999847e+00,8.007388092133854718e-01
2.454000000000000181e+00,8.072577140373750071e-01
2.455000000000000071e+00,7.998696219035201782e-01
2.455999999999999961e+00,8.081269013472403007e-01
2.456999999999999851e+00,8.000869187309864738e-01
2.458000000000000185e+00,7.985658409387222934e-01
2.459000000000000075e+00,7.883528900478052881e-01
2.459999999999999964e+00,7.987831377661885890e-01
2.460999999999999854e+00,7.829204693611473420e-01
2.462000000000000188e+00,7.866145154280747009e-01
2.463000000000000078e+00,7.794437201216862787e-01
2.463999999999999968e+00,8.083441981747065963e-01
2.464999999999999858e+00,8.044328552803129417e-01
2.466000000000000192e+00,7.966101694915254106e-01
2.467000000000000082e+00,8.009561060408517674e-01
2.467999999999999972e+00,7.987831377661885890e-01
2.468999999999999861e+00,7.940026075619296408e-01
2.470000000000000195e+00,7.966101694915254106e-01
2.471000000000000085e+00,7.955236853541938213e-01
2.471999999999999975e+00,8.053020425901782353e-01
2.472999999999999865e+00,8.085614950021730030e-01
2.474000000000000199e+00,8.061712299000434179e-01
2.475000000000000089e+00,8.050847457627118287e-01
2.475999999999999979e+00,8.066058235549761202e-01
2.476999999999999869e+00,8.018252933507170610e-01
2.478000000000000203e+00,7.981312472837897021e-01
2.479000000000000092e+00,7.987831377661885890e-01
2.479999999999999982e+00,7.979139504563232954e-01
2.480999999999999872e+00,7.933507170795306429e-01
2.482000000000000206e+00,7.903085614950021709e-01
2.483000000000000096e+00,7.981312472837897021e-01
2.483999999999999986e+00,8.029117774880486502e-01
2.484999999999999876e+00,7.855280312907431117e-01
2.486000000000000210e+00,7.872664059104736989e-01
2.487000000000000099e+00,7.935680139069969385e-01
2.487999999999999989e+00,7.966101694915254106e-01
2.488999999999999879e+00,8.024771838331160589e-01
2.490000000000000213e+00,7.883528900478052881e-01
2.491000000000000103e+00,7.961755758365928193e-01
2.491999999999999993e+00,7.916123424598000557e-01
2.492999999999999883e+00,7.829204693611473420e-01
2.494000000000000217e+00,7.848761408083442248e-01
2.495000000000000107e+00,7.833550630160799333e-01
2.495999999999999996e+00,7.840069534984789312e-01
2.496999999999999886e+00,7.857453281182095184e-01
2.498000000000000220e+00,7.883528900478052881e-01
2.499000000000000110e+00,7.848761408083442248e-01
2.500000000000000000e+00,7.846588439808779292e-01
2.500999999999999890e+00,7.981312472837897021e-01
2.501999999999999780e+00,7.918296392872663514e-01
2.503000000000000114e+00,7.918296392872663514e-01
2.504000000000000004e+00,7.913950456323337601e-01
2.504999999999999893e+00,8.089960886571055942e-01
2.505999999999999783e+00,7.955236853541938213e-01
2.507000000000000117e+00,8.024771838331160589e-01
2.508000000000000007e+00,7.970447631464581129e-01
2.508999999999999897e+00,7.755323772272925131e-01
2.509999999999999787e+00,7.994350282485875869e-01
2.511000000000000121e+00,7.805302042590178679e-01
2.512000000000000011e+00,8.053020425901782353e-01
2.512999999999999901e+00,8.096479791395045922e-01
2.513999999999999790e+00,8.050847457627118287e-01
2.515000000000000124e+00,8.026944806605823546e-01
2.516000000000000014e+00,8.003042155584528805e-01
2.516999999999999904e+00,8.007388092133854718e-01
2.517999999999999794e+00,8.068231203824424158e-01
2.519000000000000128e+00,8.061712299000434179e-01
2.520000000000000018e+00,8.135593220338983578e-01
2.520999999999999908e+00,8.239895697522816587e-01
2.521999999999999797e+00,8.076923076923077094e-01
2.523000000000000131e+00,8.089960886571055942e-01
2.524000000000000021e+00,8.222511951325510715e-01
2.524999999999999911e+00,7.935680139069969385e-01
2.525999999999999801e+00,7.907431551499347622e-01
2.527000000000000135e+00,8.033463711429813525e-01
2.528000000000000025e+00,7.992177314211212913e-01
2.528999999999999915e+00,8.252933507170795435e-01
2.529999999999999805e+00,8.068231203824424158e-01
2.531000000000000139e+00,8.100825727944371835e-01
2.532000000000000028e+00,8.207301173402867800e-01
2.532999999999999918e+00,8.072577140373750071e-01
2.533999999999999808e+00,8.209474141677531867e-01
2.535000000000000142e+00,8.105171664493698858e-01
2.536000000000000032e+00,8.105171664493698858e-01
2.536999999999999922e+00,8.083441981747065963e-01
2.537999999999999812e+00,8.057366362451108266e-01
2.539000000000000146e+00,8.066058235549761202e-01
2.540000000000000036e+00,8.196436332029551908e-01
2.540999999999999925e+00,8.068231203824424158e-01
2.541999999999999815e+00,8.055193394176445310e-01
2.543000000000000149e+00,8.094306823120382965e-01
2.544000000000000039e+00,7.900912646675358753e-01
2.544999999999999929e+00,7.987831377661885890e-01
2.545999999999999819e+00,7.996523250760538826e-01
2.547000000000000153e+00,8.183398522381573059e-01
2.548000000000000043e+00,8.142112125162972447e-01
2.548999999999999932e+00,8.187744458930900082e-01
2.549999999999999822e+00,8.079096045197740050e-01
2.551000000000000156e+00,8.150803998261625383e-01
2.552000000000000046e+00,8.179052585832247146e-01
2.552999999999999936e+00,7.994350282485875869e-01
2.553999999999999826e+00,8.122555410691003619e-01
2.555000000000000160e+00,8.020425901781833566e-01
2.556000000000000050e+00,8.035636679704476482e-01
2.556999999999999940e+00,7.983485441112559977e-01
2.557999999999999829e+00,7.955236853541938213e-01
2.559000000000000163e+00,8.020425901781833566e-01
2.560000000000000053e+00,7.929161234245980516e-01
2.560999999999999943e+00,7.953063885267275257e-01
2.561999999999999833e+00,7.974793568013907041e-01
2.563000000000000167e+00,7.903085614950021709e-01
2.564000000000000057e+00,7.979139504563232954e-01
2.564999999999999947e+00,8.016079965232507654e-01
2.565999999999999837e+00,7.933507170795306429e-01
2.567000000000000171e+00,8.207301173402867800e-01
2.568000000000000060e+00,8.087787918296392986e-01
2.568999999999999950e+00,8.057366362451108266e-01
2.569999999999999840e+00,8.139939156888309491e-01
2.571000000000000174e+00,8.096479791395045922e-01
2.572000000000000064e+00,8.113863537592350683e-01
2.572999999999999954e+00,8.061712299000434179e-01
2.573999999999999844e+00,8.159495871360278318e-01
2.575000000000000178e+00,8.126901347240330642e-01
2.576000000000000068e+00,8.137766188613646534e-01
2.576999999999999957e+00,8.231203824424163651e-01
2.577999999999999847e+00,8.146458061712299470e-01
2.579000000000000181e+00,8.215993046501520736e-01
2.580000000000000071e+00,8.050847457627118287e-01
2.580999999999999961e+00,8.072577140373750071e-01
2.581999999999999851e+00,8.152976966536288339e-01
2.583000000000000185e+00,7.987831377661885890e-01
2.584000000000000075e+00,8.109517601043024770e-01
2.584999999999999964e+00,8.131247283789656555e-01
2.585999999999999854e+00,8.161668839634941275e-01
2.587000000000000188e+00,8.102998696219034791e-01
2.588000000000000078e+00,7.963928726640591149e-01
2.588999999999999968e+00,8.174706649282920123e-01
2.589999999999999858e+00,8.107344632768361814e-01
2.591000000000000192e+00,8.031290743155149459e-01
2.592000000000000082e+00,8.048674489352455330e-01
2.592999999999999972e+00,7.883528900478052881e-01
2.593999999999999861e+00,8.050847457627118287e-01
2.595000000000000195e+00,7.883528900478052881e-01
2.596000000000000085e+00,7.985658409387222934e-01
2.596999999999999975e+00,7.824858757062146397e-01
2.597999999999999865e+00,7.827031725336810464e-01
2.599000000000000199e+00,7.920469361147327580e-01
2.600000000000000089e+00,8.079096045197740050e-01
2.600999999999999979e+00,8.079096045197740050e-01
2.601999999999999869e+00,8.079096045197740050e-01
2.603000000000000203e+00,7.981312472837897021e-01
2.604000000000000092e+00,8.066058235549761202e-01
2.604999999999999982e+00,7.918296392872663514e-01
2.605999999999999872e+00,8.148631029986962426e-01
2.607000000000000206e+00,8.096479791395045922e-01
2.608000000000000096e+00,8.061712299000434179e-01
2.608999999999999986e+00,8.133420252064319511e-01
2.609999999999999876e+00,8.102998696219034791e-01
2.611000000000000210e+00,8.107344632768361814e-01
2.612000000000000099e+00,8.281182094741417199e-01
2.612999999999999989e+00,8.053020425901782353e-01
2.613999999999999879e+00,8.020425901781833566e-01
2.615000000000000213e+00,8.055193394176445310e-01
2.616000000000000103e+00,8.042155584528465351e-01
2.616999999999999993e+00,7.946544980443285278e-01
2.617999999999999883e+00,8.179052585832247146e-01
2.619000000000000217e+00,8.168187744458931254e-01
2.620000000000000107e+00,8.109517601043024770e-01
2.620999999999999996e+00,8.211647109952194823e-01
2.621999999999999886e+00,7.987831377661885890e-01
2.623000000000000220e+00,8.092133854845718899e-01
2.624000000000000110e+00,7.957409821816601170e-01
2.625000000000000000e+00,7.903085614950021709e-01
2.625999999999999890e+00,8.026944806605823546e-01
2.626999999999999780e+00,8.122555410691003619e-01
2.628000000000000114e+00,8.131247283789656555e-01
2.629000000000000004e+00,8.137766188613646534e-01
2.629999999999999893e+00,8.246414602346805456e-01
2.630999999999999783e+00,8.279009126466753132e-01
2.632000000000000117e+00,8.305084745762711940e-01
2.633000000000000007e+00,8.148631029986962426e-01
2.633999999999999897e+00,8.150803998261625383e-01
2.634999999999999787e+00,8.029117774880486502e-01
2.636000000000000121e+00,8.037809647979139438e-01
2.637000000000000011e+00,7.894393741851368773e-01
2.637999999999999901e+00,7.942199043893959365e-01
2.638999999999999790e+00,7.848761408083442248e-01
2.640000000000000124e+00,7.857453281182095184e-01
2.641000000000000014e+00,7.790091264667535764e-01
2.641999999999999904e+00,8.053020425901782353e-01
2.642999999999999794e+00,7.998696219035201782e-01
2.644000000000000128e+00,7.911777488048674645e-01
2.645000000000000018e+00,7.898739678400695796e-01
2.645999999999999908e+00,7.879182963928726968e-01
2.646999999999999797e+00,7.872664059104736989e-01
2.648000000000000131e+00,7.998696219035201782e-01
2.649000000000000021e+00,7.887874837027379904e-01
2.649999999999999911e+00,8.211647109952194823e-01
2.650999999999999801e+00,8.000869187309864738e-01
2.652000000000000135e+00,8.142112125162972447e-01
2.653000000000000025e+00,8.063885267275098245e-01
2.653999999999999915e+00,7.907431551499347622e-01
2.654999999999999805e+00,7.966101694915254106e-01
2.656000000000000139e+00,8.087787918296392986e-01
2.657000000000000028e+00,8.111690569317687727e-01
2.657999999999999918e+00,7.996523250760538826e-01
2.658999999999999808e+00,8.063885267275098245e-01
2.660000000000000142e+00,8.085614950021730030e-01
2.661000000000000032e+00,8.283355063016080155e-01
2.661999999999999922e+00,8.215993046501520736e-01
2.662999999999999812e+00,7.924815297696653493e-01
2.664000000000000146e+00,8.224684919600173671e-01
2.665000000000000036e+00,8.324641460234680768e-01
2.665999999999999925e+00,8.096479791395045922e-01
2.666999999999999815e+00,8.116036505867014750e-01
2.668000000000000149e+00,8.224684919600173671e-01
2.669000000000000039e+00,8.046501521077792374e-01
2.669999999999999929e+00,7.994350282485875869e-01
2.670999999999999819e+00,8.022598870056497633e-01
2.672000000000000153e+00,8.016079965232507654e-01
2.673000000000000043e+00,7.942199043893959365e-01
2.673999999999999932e+00,7.979139504563232954e-01
2.674999999999999822e+00,7.911777488048674645e-01
2.676000000000000156e+00,8.096479791395045922e-01
2.677000000000000046e+00,7.918296392872663514e-01
2.677999999999999936e+00,7.972620599739244085e-01
2.678999999999999826e+00,8.042155584528465351e-01
2.680000000000000160e+00,7.961755758365928193e-01
2.681000000000000050e+00,8.118209474141677706e-01
2.681999999999999940e+00,8.200782268578878931e-01
2.682999999999999829e+00,8.209474141677531867e-01
2.684000000000000163e+00,8.270317253368101307e-01
2.685000000000000053e+00,8.168187744458931254e-01
2.685999999999999943e+00,8.094306823120382965e-01
2.686999999999999833e+00,8.111690569317687727e-01
2.688000000000000167e+00,8.050847457627118287e-01
2.689000000000000057e+00,8.148631029986962426e-01
2.689999999999999947e+00,8.120382442416340663e-01
2.690999999999999837e+00,8.061712299000434179e-01
2.692000000000000171e+00,8.157322903085615362e-01
2.693000000000000060e+00,8.000869187309864738e-01
2.693999999999999950e+00,8.111690569317687727e-01
2.694999999999999840e+00,8.139939156888309491e-01
2.696000000000000174e+00,8.220338983050847759e-01
2.697000000000000064e+00,8.200782268578878931e-01
2.697999999999999954e+00,7.998696219035201782e-01
2.698999999999999844e+00,8.129074315514993598e-01
2.700000000000000178e+00,8.057366362451108266e-01
2.701000000000000068e+00,8.026944806605823546e-01
2.701999999999999957e+00,8.044328552803129417e-01
2.702999999999999847e+00,8.076923076923077094e-01
2.704000000000000181e+00,8.133420252064319511e-01
2.705000000000000071e+00,8.018252933507170610e-01
2.705999999999999961e+00,8.120382442416340663e-01
2.706999999999999851e+00,7.992177314211212913e-01
2.708000000000000185e+00,8.048674489352455330e-01
2.709000000000000075e+00,8.026944806605823546e-01
2.709999999999999964e+00,7.920469361147327580e-01
2.710999999999999854e+00,7.998696219035201782e-01
2.712000000000000188e+00,8.089960886571055942e-01
2.713000000000000078e+00,7.955236853541938213e-01
2.713999999999999968e+00,7.922642329421990537e-01
2.714999999999999858e+00,8.096479791395045922e-01
2.716000000000000192e+00,7.870491090830074032e-01
2.717000000000000082e+00,7.959582790091264126e-01
2.717999999999999972e+00,7.972620599739244085e-01
2.718999999999999861e+00,8.033463711429813525e-01
2.720000000000000195e+00,7.968274663189917062e-01
2.721000000000000085e+00,7.905258583224684665e-01
2.721999999999999975e+00,7.950890916992612301e-01
2.722999999999999865e+00,7.874837027379399945e-01
2.724000000000000199e+00,8.016079965232507654e-01
2.725000000000000089e+00,7.818339852238157528e-01
2.725999999999999979e+00,7.818339852238157528e-01
2.726999999999999869e+00,7.827031725336810464e-01
2.728000000000000203e+00,7.835723598435462289e-01
2.729000000000000092e+00,7.881355932203389925e-01
2.729999999999999982e+00,7.890047805302042860e-01
2.730999999999999872e+00,7.994350282485875869e-01
2.732000000000000206e+00,7.824858757062146397e-01
2.733000000000000096e+00,7.918296392872663514e-01
2.733999999999999986e+00,7.955236853541938213e-01
2.734999999999999876e+00,7.974793568013907041e-01
2.736000000000000210e+00,7.953063885267275257e-01
2.737000000000000099e+00,8.107344632768361814e-01
2.737999999999999989e+00,8.048674489352455330e-01
2.738999999999999879e+00,7.898739678400695796e-01
2.740000000000000213e+00,8.050847457627118287e-01
2.741000000000000103e+00,7.874837027379399945e-01
2.741999999999999993e+00,7.963928726640591149e-01
2.742999999999999883e+00,7.955236853541938213e-01
2.744000000000000217e+00,7.759669708822251044e-01
2.745000000000000107e+00,7.748804867448935152e-01
2.745999999999999996e+00,7.766188613646241024e-01
2.746999999999999886e+00,7.711864406779661563e-01
2.748000000000000220e+00,7.848761408083442248e-01
2.749000000000000110e+00,7.594524119947848595e-01
2.750000000000000000e+00,7.850934376358105204e-01
2.750999999999999890e+00,7.774880486744893959e-01
2.751999999999999780e+00,7.844415471534115225e-01
2.753000000000000114e+00,7.859626249456758140e-01
2.754000000000000004e+00,7.827031725336810464e-01
2.754999999999999893e+00,7.894393741851368773e-01
2.755999999999999783e+00,7.746631899174272196e-01
2.757000000000000117e+00,7.833550630160799333e-01
2.758000000000000007e+00,7.892220773576705817e-01
2.758999999999999897e+00,7.757496740547588088e-01
2.759999999999999787e+00,7.735767057800956303e-01
2.761000000000000121e+00,7.746631899174272196e-01
2.762000000000000011e+00,7.824858757062146397e-01
2.762999999999999901e+00,7.750977835723598108e-01
2.763999999999999790e+00,7.766188613646241024e-01
2.765000000000000124e+00,7.735767057800956303e-01
2.766000000000000014e+00,7.729248152976966324e-01
2.766999999999999904e+00,7.731421121251629280e-01
2.767999999999999794e+00,7.866145154280747009e-01
2.769000000000000128e+00,7.722729248152977455e-01
2.770000000000000018e+00,7.714037375054324519e-01
2.770999999999999908e+00,7.674923946110386863e-01
2.771999999999999797e+00,7.720556279878313388e-01
2.773000000000000131e+00,7.809647979139504592e-01
2.774000000000000021e+00,7.759669708822251044e-01
2.774999999999999911e+00,7.770534550195566936e-01
2.775999999999999801e+00,7.700999565406344560e-01
2.777000000000000135e+00,7.781399391568882828e-01
2.778000000000000025e+00,7.827031725336810464e-01
2.778999999999999915e+00,7.694480660582355691e-01
2.779999999999999805e+00,7.696653628857018647e-01
2.781000000000000139e+00,7.757496740547588088e-01
2.782000000000000028e+00,7.753150803998262175e-01
2.782999999999999918e+00,7.783572359843545785e-01
2.783999999999999808e+00,7.705345501955671583e-01
2.785000000000000142e+00,7.561929595827900918e-01
2.786000000000000032e+00,7.898739678400695796e-01
2.786999999999999922e+00,7.692307692307692735e-01
2.787999999999999812e+00,7.672750977835723907e-01
2.789000000000000146e+00,7.798783137766188700e-01
2.790000000000000036e+00,7.672750977835723907e-01
2.790999999999999925e+00,7.813993915688830505e-01
2.791999999999999815e+00,7.724902216427640411e-01
2.793000000000000149e+00,7.785745328118209851e-01
2.794000000000000039e+00,7.677096914385049820e-01
2.794999999999999929e+00,7.870491090830074032e-01
2.795999999999999819e+00,7.800956106040851656e-01
2.797000000000000153e+00,7.809647979139504592e-01
2.798000000000000043e+00,7.683615819209039799e-01
2.798999999999999932e+00,7.714037375054324519e-01
2.799999999999999822e+00,7.698826597131681604e-01
2.801000000000000156e+00,7.753150803998262175e-01
2.802000000000000046e+00,7.707518470230334540e-01
2.802999999999999936e+00,7.803129074315514613e-01
2.803999999999999826e+00,7.655367231638418035e-01
2.805000000000000160e+00,7.750977835723598108e-01
2.806000000000000050e+00,7.840069534984789312e-01
2.806999999999999940e+00,7.861799217731421097e-01
2.807999999999999829e+00,7.785745328118209851e-01
2.809000000000000163e+00,7.976966536288569998e-01
2.810000000000000053e+00,7.963928726640591149e-01
2.810999999999999943e+00,7.883528900478052881e-01
2.811999999999999833e+00,7.872664059104736989e-01
2.813000000000000167e+00,7.918296392872663514e-01
2.814000000000000057e+00,7.833550630160799333e-01
2.814999999999999947e+00,7.861799217731421097e-01
2.815999999999999837e+00,7.842242503259452269e-01
2.817000000000000171e+00,7.866145154280747009e-01
2.818000000000000060e+00,7.714037375054324519e-01
2.818999999999999950e+00,7.735767057800956303e-01
2.819999999999999840e+00,7.803129074315514613e-01
2.821000000000000174e+00,7.777053455019556916e-01
2.822000000000000064e+00,7.887874837027379904e-01
2.822999999999999954e+00,7.766188613646241024e-01
2.823999999999999844e+00,7.774880486744893959e-01
2.825000000000000178e+00,7.766188613646241024e-01
2.826000000000000068e+00,7.890047805302042860e-01
2.826999999999999957e+00,7.974793568013907041e-01
2.827999999999999847e+00,8.029117774880486502e-01
2.829000000000000181e+00,7.842242503259452269e-01
2.830000000000000071e+00,7.905258583224684665e-01
2.830999999999999961e+00,7.861799217731421097e-01
2.831999999999999851e+00,7.929161234245980516e-01
2.833000000000000185e+00,7.863972186006084053e-01
2.834000000000000075e+00,7.794437201216862787e-01
2.834999999999999964e+00,7.818339852238157528e-01
2.835999999999999854e+00,7.881355932203389925e-01
2.837000000000000188e+00,7.987831377661885890e-01
2.838000000000000078e+00,8.044328552803129417e-01
2.838999999999999968e+00,7.981312472837897021e-01
2.839999999999999858e+00,7.953063885267275257e-01
2.841000000000000192e+00,7.998696219035201782e-01
2.842000000000000082e+00,8.107344632768361814e-01
2.842999999999999972e+00,8.144285093437635403e-01
2.843999999999999861e+00,8.048674489352455330e-01
2.845000000000000195e+00,7.896566710126031730e-01
2.846000000000000085e+00,7.933507170795306429e-01
2.846999999999999975e+00,8.050847457627118287e-01
2.847999999999999865e+00,7.953063885267275257e-01
2.849000000000000199e+00,8.122555410691003619e-01
2.850000000000000089e+00,8.022598870056497633e-01
2.850999999999999979e+00,7.963928726640591149e-01
2.851999999999999869e+00,7.957409821816601170e-01
2.853000000000000203e+00,7.877009995654062902e-01
2.854000000000000092e+00,7.907431551499347622e-01
2.854999999999999982e+00,7.959582790091264126e-01
2.855999999999999872e+00,7.985658409387222934e-01
2.857000000000000206e+00,8.026944806605823546e-01
2.858000000000000096e+00,7.881355932203389925e-01
2.858999999999999986e+00,7.933507170795306429e-01
2.859999999999999876e+00,7.955236853541938213e-01
2.861000000000000210e+00,7.872664059104736989e-01
2.862000000000000099e+00,7.942199043893959365e-01
2.862999999999999989e+00,7.846588439808779292e-01
2.863999999999999879e+00,7.872664059104736989e-01
2.865000000000000213e+00,7.974793568013907041e-01
2.866000000000000103e+00,7.900912646675358753e-01
2.866999999999999993e+00,7.727075184702303368e-01
2.867999999999999883e+00,7.883528900478052881e-01
2.869000000000000217e+00,7.787918296392872808e-01
2.870000000000000107e+00,7.985658409387222934e-01
2.870999999999999996e+00,8.022598870056497633e-01
2.871999999999999886e+00,8.072577140373750071e-01
2.873000000000000220e+00,7.968274663189917062e-01
2.874000000000000110e+00,7.968274663189917062e-01
2.875000000000000000e+00,7.885701868752715837e-01
2.875999999999999890e+00,7.974793568013907041e-01
2.876999999999999780e+00,7.916123424598000557e-01
2.878000000000000114e+00,8.005215123859191761e-01
2.879000000000000004e+00,8.035636679704476482e-01
2.879999999999999893e+00,8.107344632768361814e-01
2.880999999999999783e+00,7.987831377661885890e-01
2.882000000000000117e+00,8.116036505867014750e-01
2.883000000000000007e+00,7.966101694915254106e-01
2.883999999999999897e+00,8.181225554106910103e-01
2.884999999999999787e+00,8.050847457627118287e-01
2.886000000000000121e+00,8.083441981747065963e-01
2.887000000000000011e+00,8.081269013472403007e-01
2.887999999999999901e+00,7.996523250760538826e-01
2.888999999999999790e+00,8.237722729248152520e-01
2.890000000000000124e+00,7.933507170795306429e-01
2.891000000000000014e+00,7.809647979139504592e-01
2.891999999999999904e+00,8.026944806605823546e-01
2.892999999999999794e+00,8.029117774880486502e-01
2.894000000000000128e+00,8.009561060408517674e-01
2.895000000000000018e+00,7.877009995654062902e-01
2.895999999999999908e+00,7.955236853541938213e-01
2.896999999999999797e+00,8.044328552803129417e-01
2.898000000000000131e+00,7.968274663189917062e-01
2.899000000000000021e+00,8.016079965232507654e-01
2.899999999999999911e+00,8.035636679704476482e-01
2.900999999999999801e+00,8.059539330725771222e-01
2.902000000000000135e+00,8.285528031290743112e-01
2.903000000000000025e+00,8.087787918296392986e-01
2.903999999999999915e+00,8.257279443720121348e-01
2.904999999999999805e+00,8.076923076923077094e-01
2.906000000000000139e+00,8.170360712733594211e-01
2.907000000000000028e+00,8.161668839634941275e-01
2.907999999999999918e+00,8.166014776184267188e-01
2.908999999999999808e+00,8.083441981747065963e-01
2.910000000000000142e+00,8.137766188613646534e-01
2.911000000000000032e+00,8.131247283789656555e-01
2.911999999999999922e+00,8.057366362451108266e-01
2.912999999999999812e+00,8.089960886571055942e-01
2.914000000000000146e+00,8.179052585832247146e-01
2.915000000000000036e+00,8.072577140373750071e-01
2.915999999999999925e+00,8.118209474141677706e-01
2.916999999999999815e+00,8.066058235549761202e-01
2.918000000000000149e+00,8.152976966536288339e-01
2.919000000000000039e+00,8.139939156888309491e-01
2.919999999999999929e+00,8.100825727944371835e-01
2.920999999999999819e+00,7.998696219035201782e-01
2.922000000000000153e+00,8.194263363754888951e-01
2.923000000000000043e+00,8.022598870056497633e-01
2.923999999999999932e+00,8.107344632768361814e-01
2.924999999999999822e+00,7.857453281182095184e-01
2.926000000000000156e+00,7.829204693611473420e-01
2.927000000000000046e+00,7.981312472837897021e-01
2.927999999999999936e+00,7.898739678400695796e-01
2.928999999999999826e+00,7.976966536288569998e-01
2.930000000000000160e+00,7.898739678400695796e-01
2.931000000000000050e+00,8.050847457627118287e-01
2.931999999999999940e+00,8.053020425901782353e-01
2.932999999999999829e+00,8.055193394176445310e-01
2.934000000000000163e+00,8.079096045197740050e-01
2.935000000000000053e+00,7.981312472837897021e-01
2.935999999999999943e+00,8.044328552803129417e-01
2.936999999999999833e+00,7.892220773576705817e-01
2.938000000000000167e+00,8.039982616253802394e-01
2.939000000000000057e+00,7.981312472837897021e-01
2.939999999999999947e+00,8.081269013472403007e-01
2.940999999999999837e+00,8.059539330725771222e-01
2.942000000000000171e+00,7.950890916992612301e-01
2.943000000000000060e+00,8.026944806605823546e-01
2.943999999999999950e+00,8.092133854845718899e-01
2.944999999999999840e+00,7.955236853541938213e-01
2.946000000000000174e+00,8.048674489352455330e-01
2.947000000000000064e+00,8.022598870056497633e-01
2.947999999999999954e+00,7.979139504563232954e-01
2.948999999999999844e+00,7.890047805302042860e-01
2.950000000000000178e+00,8.024771838331160589e-01
2.951000000000000068e+00,7.868318122555411076e-01
2.951999999999999957e+00,7.805302042590178679e-01
2.952999999999999847e+00,7.948717948717948234e-01
2.954000000000000181e+00,7.909604519774011688e-01
2.955000000000000071e+00,7.946544980443285278e-01
2.955999999999999961e+00,7.746631899174272196e-01
2.956999999999999851e+00,7.853107344632768161e-01
2.958000000000000185e+00,7.746631899174272196e-01
2.959000000000000075e+00,8.076923076923077094e-01
2.959999999999999964e+00,7.953063885267275257e-01
2.960999999999999854e+00,7.948717948717948234e-01
2.962000000000000188e+00,7.885701868752715837e-01
2.963000000000000078e+00,7.992177314211212913e-01
2.963999999999999968e+00,7.972620599739244085e-01
2.964999999999999858e+00,8.096479791395045922e-01
2.966000000000000192e+00,8.159495871360278318e-01
2.967000000000000082e+00,7.987831377661885890e-01
2.967999999999999972e+00,8.098652759669708878e-01
2.968999999999999861e+00,8.044328552803129417e-01
2.970000000000000195e+00,8.070404172099087114e-01
2.971000000000000085e+00,7.926988265971316450e-01
2.971999999999999975e+00,7.885701868752715837e-01
2.972999999999999865e+00,7.913950456323337601e-01
2.974000000000000199e+00,7.996523250760538826e-01
2.975000000000000089e+00,7.990004345936548846e-01
2.975999999999999979e+00,7.877009995654062902e-01
2.976999999999999869e+00,7.963928726640591149e-01
